id,new_title,new_slug,new_category,old_hero_image_url
19366042-d713-42d1-873f-f59ea59eee3d,Designing Trauma-Sensitive Spaces for Healing Environments,designing-trauma-sensitive-spaces-for-healing-environments,Trauma & PTSD,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT11-050.jpeg
1945534b-4218-478f-bb8e-fac13cb0f493,Cyclothymia: Chronic Mood Swings That Fall Short of Bipolar,cyclothymia-chronic-mood-swings-that-fall-short-of-bipolar,Depression & Mood,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT07-048.jpeg
19855f86-b9c8-43fd-9921-03341a8bada6,How Circadian Rhythms Shape Mood and Mental Health,how-circadian-rhythms-shape-mood-and-mental-health,Sleep & Circadian Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT07-045.jpeg
1996a388-d6df-41e7-84df-7cc12516efae,How to Recognize and Rewire Negative Self-Talk,how-to-recognize-and-rewire-negative-self-talk,Self-Esteem & Identity,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT08-035.jpeg
19caa779-4f05-4e11-a5df-f29665756eb3,Building Public Speaking Confidence Through Graduated Exposure,building-public-speaking-confidence-through-graduated-exposure,"Anxiety, Stress & Overwhelm",https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT04-057.jpeg
1b7b5fb0-a054-4966-9ca3-aa946093bcb4,CBT for Chronic Pain: Practical Skills for Living Better,cbt-for-chronic-pain-practical-skills-for-living-better,Therapy & Treatment,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT20-016.jpeg
1bf57c28-aa19-49a9-a57f-e2ffb3afc58e,Depression and Physical Health: Understanding the Bidirectional Link,depression-and-physical-health-understanding-the-bidirectional-link,Depression & Mood,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT07-008.jpeg
1c106a0c-3e23-4b9b-a09c-9f1fc1f9e647,Understanding Relapse: Why Setbacks Happen and How to Recover,understanding-relapse-why-setbacks-happen-and-how-to-recover,Substance Use & Addiction,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT08-057.jpeg
1c31c785-6b38-4b74-9938-2eb0bda24e91,Do Digital Detox Retreats Actually Work? What Research Shows,do-digital-detox-retreats-actually-work-what-research-shows,"Anxiety, Stress & Overwhelm",https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT10-042.jpeg
1c3f22bd-36d7-41f2-981b-23be575dc17a,"OCD Subtypes: Contamination, Harm, Symmetry, and Pure O",ocd-subtypes-contamination-harm-symmetry-and-pure-o,OCD & Related,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT13-032.jpeg
1c6a9a80-5c59-439c-bb95-4372fe82c8e8,The ACE Study: How Adverse Childhood Experiences Shape Lifelong Health,the-ace-study-how-adverse-childhood-experiences-shape-lifelong-health,Trauma & PTSD,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT11-004.jpeg
1cb0c381-f301-4e93-8962-faa23be52e37,How Social Media Harms Young Men Through Comparison and Radicalization,how-social-media-harms-young-men-through-comparison-and-radicalization,Children & Adolescents,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT19-037.jpeg
1cb4c3ac-a27e-4e14-a569-a5b3aac521cf,How to Advocate for Yourself in Medical Settings,how-to-advocate-for-yourself-in-medical-settings,Life Transitions & Crises,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT20-010.jpeg
1cce2236-665e-441c-b95a-7a4bb5fcc5cb,Bipolar Disorder and Creativity: Separating Myth from Research,bipolar-disorder-and-creativity-separating-myth-from-research,Depression & Mood,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT13-017.jpeg
1d46dad3-65a5-4e14-bf0f-718ed82a64dd,Returning to Work After Serious Illness: The Psychology of Readjustment,returning-to-work-after-serious-illness-the-psychology-of-readjustment,Life Transitions & Crises,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT20-047.jpeg
1d60142e-f9a0-48d1-92ab-0edf9547a147,Protective Factors That Build Resilience After Trauma,protective-factors-that-build-resilience-after-trauma,Trauma & PTSD,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT11-053.jpeg
1d62b0ea-b00c-4429-a7a0-a97837ffdf6e,How Job Insecurity Affects Mental Health and Well-Being,how-job-insecurity-affects-mental-health-and-well-being,Workplace & Academic,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT05-006.jpeg
1e0fdf42-bc96-48ac-9e02-6f5a7660b8eb,Anticipatory Grief: Mourning a Loss Before It Arrives,anticipatory-grief-mourning-a-loss-before-it-arrives,Life Transitions & Crises,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT07-025.jpeg
1e756437-efcc-41fc-a13c-ab8307037bce,The Provider Mandate: How Financial Identity Harms Men's Mental Health,the-provider-mandate-how-financial-identity-harms-mens-mental-health,Self-Esteem & Identity,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT19-064.jpeg
1ea085e1-7999-4d9a-b5be-8976ebc81fb5,Five Conflict Styles and When to Use Each One,five-conflict-styles-and-when-to-use-each-one,Relationships & Social Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT03-037.jpeg
1f05aefe-8a4b-47d9-aab7-2714129679e3,Breaking Emotional Patterns and Building New Responses,breaking-emotional-patterns-and-building-new-responses,Therapy & Treatment,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT01-050.jpeg
1f15b29c-f156-4a9c-9623-e44543f1312b,Acute Stress Disorder vs PTSD: Understanding the Trauma Timeline,acute-stress-disorder-vs-ptsd-understanding-the-trauma-timeline,Trauma & PTSD,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT11-020.jpeg
1f25b0b8-6cfc-407d-8893-963b162fd133,"Fibromyalgia, Mental Health, and the Battle Against Medical Stigma",fibromyalgia-mental-health-and-the-battle-against-medical-stigma,"Anxiety, Stress & Overwhelm",https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT20-017.jpeg
1f3126a6-933b-46ba-9327-afab37d330ef,"OCD in Children: Early Onset, Family Involvement, and Treatment",ocd-in-children-early-onset-family-involvement-and-treatment,Children & Adolescents,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT13-039.jpeg
1f595e6c-e1e1-4a40-bfa7-a9ccfdbf3488,Self-Awareness Without Self-Judgment: The Role of Self-Compassion,self-awareness-without-self-judgment-the-role-of-self-compassion,Self-Esteem & Identity,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT01-030.jpeg
1f70fe40-8d2d-488a-b884-fd31863ef583,What the Marshmallow Test Actually Proved About Delayed Gratification,what-the-marshmallow-test-actually-proved-about-delayed-gratification,Neurodevelopmental,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT08-043.jpeg
1fad5784-38ad-4f93-8bde-3b591f5239be,How Bullying Affects Children's Mental Health and What Parents Can Do,how-bullying-affects-childrens-mental-health-and-what-parents-can-do,Children & Adolescents,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT06-058.jpeg
1fc55963-c72a-4c14-8a36-9c3804eabf78,The Maintenance Stage: Sustaining Behavior Change Long-Term,the-maintenance-stage-sustaining-behavior-change-long-term,Therapy & Treatment,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT08-056.jpeg
1fd4918c-819e-4ec6-83ee-be2fc7fa6556,Building Emotional Intimacy in Relationships,building-emotional-intimacy-in-relationships,Relationships & Social Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT03-043.jpeg
20073108-44c4-4f65-b0ef-7c61b592c388,What Makes Long-Distance Relationships Work,what-makes-long-distance-relationships-work,Relationships & Social Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT03-047.jpeg
2009508f-bb9e-4692-8881-2c23245807b4,Intergenerational Trauma: How Pain Passes Through Families,intergenerational-trauma-how-pain-passes-through-families,Trauma & PTSD,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT06-031.jpeg
205445f3-9c1c-43f5-b579-7bd035c470b1,Social Isolation and Loneliness in Older Adults,social-isolation-and-loneliness-in-older-adults,Life Transitions & Crises,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT17-005.jpeg
2054758e-d24e-4cd7-8e27-ff7cdfd0c192,Bipolar Depression vs. Unipolar Depression: Key Differences,bipolar-depression-vs-unipolar-depression-key-differences,Depression & Mood,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT07-013.jpeg
20befadd-da71-4165-ad79-0af80960a755,Teaching Children Digital Literacy and Online Safety,teaching-children-digital-literacy-and-online-safety,Children & Adolescents,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT10-048.jpeg
20d51104-76ef-4f3c-b626-8e429326edb3,Chronic Illness and Body Image: When the Body Changes,chronic-illness-and-body-image-when-the-body-changes,Eating & Body,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT20-063.jpeg
213e5216-e2b9-45c3-8fd7-c81d7b3e0ea6,When Someone Keeps Violating Boundaries: Escalation Strategies,when-someone-keeps-violating-boundaries-escalation-strategies,Relationships & Social Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT03-017.jpeg
214d5667-eb9b-48b3-9605-9231ccc06dc7,Habit Tracking Apps and Journals: What the Research Says,habit-tracking-apps-and-journals-what-the-research-says,Therapy & Treatment,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT08-010.jpeg
216f5aa0-7c7b-4780-85da-19f27206a9d8,Bipolar II Disorder: Understanding Hypomania and Depression,bipolar-ii-disorder-understanding-hypomania-and-depression,Depression & Mood,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT13-014.jpeg
21cad496-59c4-4c41-9d06-30c4e4779917,How to Say No Without Guilt: Scripts and Strategies,how-to-say-no-without-guilt-scripts-and-strategies,Self-Esteem & Identity,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT03-014.jpeg
21e48de6-fc3d-474f-b7bb-d9f4a0898fbe,Intergenerational Programs: How Old and Young Benefit Together,intergenerational-programs-how-old-and-young-benefit-together,Relationships & Social Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT17-037.jpeg
221d46ae-57f5-48eb-9ea5-35e00a1c0c86,12 Evidence-Based Coping Strategies for Anxiety,12-evidence-based-coping-strategies-for-anxiety,"Anxiety, Stress & Overwhelm",https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT02-061.jpeg
22677693-c747-4e62-a4b1-60d48d7b1e76,Imposter Syndrome in Academia: A Hidden Crisis for Students,imposter-syndrome-in-academia-hidden-crisis-for-students,Workplace & Academic,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT04-024.jpeg
22853022-1cc0-417d-adc1-42bd56a87a94,Overprotective Parenting and Its Effects on Child Development,overprotective-parenting-and-its-effects-on-child-development,Children & Adolescents,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT06-017.jpeg
22a61f73-3561-4d18-95c9-07b4bbef9f35,The Silent Treatment: Why It Harms and Healthier Alternatives,the-silent-treatment-why-it-harms-and-healthier-alternatives,Relationships & Social Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT03-036.jpeg
22b3dfd0-8b52-4514-8095-a475443abcec,Replacing Bad Habits: Why Substitution Works Better Than Elimination,replacing-bad-habits-why-substitution-works-better-than-elimination,Therapy & Treatment,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT08-040.jpeg
23068d01-15bd-47e3-989b-63173eb28288,The Mood Disorder Spectrum: How Depression and Mania Relate,the-mood-disorder-spectrum-how-depression-and-mania-relate,Depression & Mood,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT13-016.jpeg
230bc95a-ea91-4c71-8311-342aa111bcd5,Childhood Emotional Neglect: When Feelings Go Unvalidated,childhood-emotional-neglect-when-feelings-go-unvalidated,Trauma & PTSD,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT06-013.jpeg
231e49b6-7f4e-41e1-9f10-c73ac00eb0e4,Hypervigilance: When the Brain Won't Stop Scanning for Danger,hypervigilance-when-the-brain-wont-stop-scanning-for-danger,Trauma & PTSD,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT11-014.jpeg
24cc09ae-cdf2-4d15-8e6f-de114cf966e5,Ageism and Social Exclusion: The Mental Health Impact,ageism-and-social-exclusion-the-mental-health-impact,Global & Cultural Mental Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT17-043.jpeg
257a87ee-93da-4242-a363-58921ea510ca,Triangulation in Families: Using a Third Person to Avoid Conflict,triangulation-in-families-using-a-third-person-to-avoid-conflict,Relationships & Social Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT06-006.jpeg
25955b69-b30a-4530-82e3-3f62e339c0df,Protecting Mental Health While in a Difficult Relationship,protecting-mental-health-while-in-a-difficult-relationship,Relationships & Social Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT03-069.jpeg
26b07fe1-5b35-40e8-ab8e-b5295f660a0c,Chronic Pain and Sleep: Breaking the Vicious Cycle,chronic-pain-and-sleep-breaking-the-vicious-cycle,Sleep & Circadian Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT20-020.jpeg
276d4be5-f836-41b5-bd05-b6af356c5cb7,Panic Disorder: When Panic Attacks Become a Pattern,panic-disorder-when-panic-attacks-become-a-pattern,"Anxiety, Stress & Overwhelm",https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT02-017.jpeg
278a6866-fc65-4b22-84e5-09e34a02a2ac,Stress Inoculation: How Controlled Exposure Builds Resilience,stress-inoculation-how-controlled-exposure-builds-resilience,"Anxiety, Stress & Overwhelm",https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT02-040.jpeg
2837f8ca-31c4-422d-9cb5-3df30134d2a6,Mindfulness-Based Cognitive Therapy for Recurrent Medical Conditions,mindfulness-based-cognitive-therapy-for-recurrent-medical-conditions,Therapy & Treatment,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT20-053.jpeg
285d9538-d680-470c-823c-9b3e04fb31b2,Exercise Addiction: When Compulsive Movement Harms Body Image,exercise-addiction-when-compulsive-movement-harms-body-image,Eating & Body,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT04-037.jpeg
29fd595c-56b1-4724-8f62-f8260fe53225,The Right to Disconnect from Work Outside Office Hours,the-right-to-disconnect-from-work-outside-office-hours,Workplace & Academic,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT10-043.jpeg
2a7ac0f4-e932-4213-a7da-87f897949127,Shopping Addiction: When Buying Becomes a Coping Mechanism,shopping-addiction-when-buying-becomes-a-coping-mechanism,Substance Use & Addiction,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT08-039.jpeg
2aa53803-39d9-4e40-8da0-468af66d1fb7,Aging and Body Image: Navigating Physical Changes with Self-Compassion,aging-and-body-image-navigating-physical-changes-with-self-compassion,Eating & Body,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT04-039.jpeg
2acc7d11-612b-4747-8845-2045f306c226,Starting a New Job: Managing Anxiety and Adjustment,starting-a-new-job-managing-anxiety-and-adjustment,Workplace & Academic,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT05-054.jpeg
2acc81e1-29d5-484c-8816-8823a29df61f,What Is Self-Control and How the Brain Manages Impulses,what-is-self-control-and-how-the-brain-manages-impulses,Therapy & Treatment,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT08-041.jpeg
2b2b55f3-0278-4be3-a25e-2384a6e4aa9e,Implementation Intentions: The If-Then Strategy for Sticking to Plans,implementation-intentions-the-if-then-strategy-for-sticking-to-plans,Therapy & Treatment,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT08-048.jpeg
2b7c44e7-9d95-4816-b5c7-7a8f6e962db7,How Constant Pandemic News Coverage Damaged Mental Health,how-constant-pandemic-news-coverage-damaged-mental-health,"Anxiety, Stress & Overwhelm",https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT10-039.jpeg
