table,id,slug,title,category,status,image_field,url,bucket,reason
articles,02e74fd8-7234-48a8-9358-f9097dd3d104,religion-coping,Religion and Coping: How Faith Functions as a Psychological Resource,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-046.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,6581bd44-c975-4815-88f8-6bdf2a16c8a0,religious-spiritual-struggles,Religious and Spiritual Struggles: When Faith Becomes a Source of Distress,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-054.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,d8136abe-0590-4717-8cbd-f2da00558d50,religious-trauma-syndrome,Religious Trauma Syndrome: When Faith Causes Psychological Harm,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-039.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,fb0831d2-fb58-4b01-b1f1-5f0abe321bec,resilience-science,The Science of Resilience: What Actually Makes People Bounce Back,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-011.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,a0cf4c57-3885-49ca-9774-228565e387b6,ritual-ceremony,Ritual and Ceremony: The Psychological Power of Sacred Acts,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-056.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,8f6163e6-e2ab-480e-833f-f2419d1a81cc,ritual-routine,Ritual and Routine: The Psychology of Sacred Practices,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-048.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,27f6e1ea-18fb-4930-b202-93633d59cf1b,sacred-profane,The Sacred and the Profane: How Humans Create Meaning Through Distinction,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-053.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,9093f8b5-1048-41da-bdac-4cd2fa262ca9,savoring-wellbeing,Savoring: The Art of Amplifying Positive Experiences,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-016.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,498dd06b-7dd3-4595-9e27-d02d899f88d7,secular-spirituality,Secular Spirituality: Finding Transcendence Without Religion,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-033.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,0170265d-4247-4d3a-bd6b-8d374eb84615,self-compassion,Self-Compassion: The Research on Treating Yourself With Kindness,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-013.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,400ac614-ad06-48ff-8e0e-0b5d0296e5e0,self-determination-theory,"Self-Determination Theory: How Autonomy, Competence, and Relatedness Drive Wellbeing","Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-026.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,90afbb38-98d3-40fb-a6ea-6e5d61587808,self-transcendence,Self-Transcendence: Moving Beyond the Self Toward Something Greater,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-031.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,7031dbeb-3baf-4fc5-b3b9-99a32f50cbe9,spiritual-bypassing,Spiritual Bypassing: When Spiritual Practice Avoids Real Emotional Work,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-041.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,173ef5de-461b-4fe1-9dfa-f69702b94a25,spiritual-bypassing-integration,Spiritual Bypassing: When Spirituality Becomes a Way to Avoid Difficult Emotions,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-057.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,30df56fd-d5f2-4a29-a1f2-3a5ec99175f9,spirituality-wellbeing-research,The Research on Spirituality and Wellbeing: What Science Actually Shows,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-036.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,b94c4a80-1eb0-4a47-bfae-cc20a48839be,strengths-based-approach,Strengths-Based Approaches: Building on What\'s Right Instead of Fixing What\'s Wrong,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-014.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,1e5bbc70-dea2-4b40-98ed-a15a54bf6033,wisdom-aging,"Wisdom and Aging: The Psychology of Growing Wiser, Not Just Older","Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-015.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,6f67ef1a-2056-49b2-9ada-161677f6d629,childhood-sexual-abuse-long-term-mental-health-impact-women,Childhood Sexual Abuse: Long-Term Mental Health Impact in Women,Women's Mental Health,draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT18-033.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,5a64b206-2223-48ee-b9f2-888dd9c36c3e,complex-ptsd-in-women-chronic-trauma-recovery,Complex PTSD in Women: Chronic Trauma and Recovery,Women's Mental Health,draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT18-034.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,7dcbf2a9-af28-4245-8e77-b4f29389a66a,human-trafficking-mental-health-survivor-recovery,Human Trafficking and Mental Health: Survivor Recovery,Women's Mental Health,draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT18-035.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,d5bb706b-1853-42bf-a1f5-5a6af22d95a9,treatment-womens-depression-therapy-medication,"Treatment for Women's Depression: Therapy, Medication, and Integrated Approaches",Women's Mental Health,draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT18-054.jpeg,needs-dead,supabase object-not-found (HTTP400)
